DATE,RESTAURANT,TYPE,DATE_TIME,uid
2013-04-11 10:14:02,Novack Cafe,Breakfast,2013-04-11 10:14:02,u01
2013-04-11 16:50:25,Courtyard Cafe,Snack,2013-04-11 16:50:25,u01
2013-04-12 12:44:58,Courtyard Cafe,Lunch,2013-04-12 12:44:58,u01
2013-04-13 13:13:16,53 Commons,Lunch,2013-04-13 13:13:16,u01
2013-04-13 19:18:20,53 Commons,Supper,2013-04-13 19:18:20,u01
2013-04-15 12:29:20,53 Commons,Lunch,2013-04-15 12:29:20,u01
2013-04-15 16:42:25,Courtyard Cafe,Supper,2013-04-15 16:42:25,u01
2013-04-16 17:23:15,Collis Cafe,Snack,2013-04-16 17:23:15,u01
2013-04-17 13:07:37,Courtyard Cafe,Lunch,2013-04-17 13:07:37,u01
2013-04-18 13:13:52,Courtyard Cafe,Lunch,2013-04-18 13:13:52,u01
2013-04-18 18:25:47,Collis Cafe,Supper,2013-04-18 18:25:47,u01
2013-04-19 12:41:42,Courtyard Cafe,Snack,2013-04-19 12:41:42,u01
2013-04-19 15:44:39,Courtyard Cafe,Snack,2013-04-19 15:44:39,u01
2013-04-19 23:23:20,Courtyard Cafe,Supper,2013-04-19 23:23:20,u01
2013-04-20 11:36:33,Courtyard Cafe,Lunch,2013-04-20 11:36:33,u01
2013-04-20 14:49:43,Courtyard Cafe,Lunch,2013-04-20 14:49:43,u01
2013-04-20 17:02:25,Courtyard Cafe,Snack,2013-04-20 17:02:25,u01
2013-04-21 12:18:52,Courtyard Cafe,Lunch,2013-04-21 12:18:52,u01
2013-04-21 15:21:07,Courtyard Cafe,Lunch,2013-04-21 15:21:07,u01
2013-04-22 09:39:31,Novack Cafe,Breakfast,2013-04-22 09:39:31,u01
2013-04-22 12:37:31,53 Commons,Lunch,2013-04-22 12:37:31,u01
2013-04-22 14:30:11,Courtyard Cafe,Lunch,2013-04-22 14:30:11,u01
2013-04-23 20:20:14,Courtyard Cafe,Supper,2013-04-23 20:20:14,u01
2013-04-24 18:39:34,King Arthur Flour Coffee Bar,Supper,2013-04-24 18:39:34,u01
2013-04-25 12:53:00,Courtyard Cafe,Lunch,2013-04-25 12:53:00,u01
2013-04-26 12:25:12,53 Commons,Lunch,2013-04-26 12:25:12,u01
2013-04-26 19:31:29,53 Commons,Supper,2013-04-26 19:31:29,u01
2013-04-29 12:46:53,Collis Cafe,Snack,2013-04-29 12:46:53,u01
2013-04-29 16:50:44,Courtyard Cafe,Snack,2013-04-29 16:50:44,u01
2013-04-30 14:42:05,Courtyard Cafe,Lunch,2013-04-30 14:42:05,u01
2013-05-01 12:19:22,53 Commons,Lunch,2013-05-01 12:19:22,u01
2013-05-01 14:36:11,King Arthur Flour Coffee Bar,Lunch,2013-05-01 14:36:11,u01
2013-05-02 11:36:46,Novack Cafe,Lunch,2013-05-02 11:36:46,u01
2013-05-02 15:04:37,Courtyard Cafe,Snack,2013-05-02 15:04:37,u01
2013-05-03 10:51:34,Novack Cafe,Breakfast,2013-05-03 10:51:34,u01
2013-05-03 12:38:37,Courtyard Cafe,Snack,2013-05-03 12:38:37,u01
2013-05-03 14:26:51,King Arthur Flour Coffee Bar,Snack,2013-05-03 14:26:51,u01
2013-05-03 20:45:27,Courtyard Cafe,Supper,2013-05-03 20:45:27,u01
2013-05-04 11:19:37,53 Commons,Lunch,2013-05-04 11:19:37,u01
2013-05-06 12:37:13,53 Commons,Lunch,2013-05-06 12:37:13,u01
2013-05-06 16:39:16,Courtyard Cafe,Snack,2013-05-06 16:39:16,u01
2013-05-06 19:23:45,Collis Cafe,Supper,2013-05-06 19:23:45,u01
2013-05-07 11:56:48,Collis Cafe,Snack,2013-05-07 11:56:48,u01
2013-05-07 20:14:03,Courtyard Cafe,Supper,2013-05-07 20:14:03,u01
2013-05-08 12:20:12,53 Commons,Lunch,2013-05-08 12:20:12,u01
2013-05-08 17:26:10,Collis Cafe,Supper,2013-05-08 17:26:10,u01
2013-05-09 13:12:14,Courtyard Cafe,Lunch,2013-05-09 13:12:14,u01
2013-05-09 15:05:58,Courtyard Cafe,Lunch,2013-05-09 15:05:58,u01
2013-05-09 17:29:15,Novack Cafe,Snack,2013-05-09 17:29:15,u01
2013-05-09 17:49:21,Courtyard Cafe,Snack,2013-05-09 17:49:21,u01
2013-05-09 20:15:15,Courtyard Cafe,Supper,2013-05-09 20:15:15,u01
2013-05-10 10:55:33,Novack Cafe,Breakfast,2013-05-10 10:55:33,u01
2013-05-10 18:39:43,Courtyard Cafe,Supper,2013-05-10 18:39:43,u01
2013-05-10 23:57:50,Courtyard Cafe,Snack,2013-05-10 23:57:50,u01
2013-05-11 13:23:41,Novack Cafe,Lunch,2013-05-11 13:23:41,u01
2013-05-11 18:37:46,Courtyard Cafe,Supper,2013-05-11 18:37:46,u01
2013-05-13 12:57:54,Courtyard Cafe,Snack,2013-05-13 12:57:54,u01
2013-05-13 17:07:19,Courtyard Cafe,Snack,2013-05-13 17:07:19,u01
2013-05-14 12:59:46,Courtyard Cafe,Lunch,2013-05-14 12:59:46,u01
2013-05-15 10:29:09,King Arthur Flour Coffee Bar,Snack,2013-05-15 10:29:09,u01
2013-05-15 11:34:49,Collis Cafe,Snack,2013-05-15 11:34:49,u01
2013-05-15 20:11:22,53 Commons,Supper,2013-05-15 20:11:22,u01
2013-05-16 12:29:34,Courtyard Cafe,Lunch,2013-05-16 12:29:34,u01
2013-05-17 00:21:39,Collis Cafe,Supper,2013-05-17 00:21:39,u01
2013-05-17 17:58:20,Courtyard Cafe,Supper,2013-05-17 17:58:20,u01
2013-05-18 10:52:39,King Arthur Flour Coffee Bar,Breakfast,2013-05-18 10:52:39,u01
2013-05-19 18:07:59,53 Commons,Supper,2013-05-19 18:07:59,u01
2013-05-21 14:19:27,Collis Cafe,Lunch,2013-05-21 14:19:27,u01
2013-05-21 17:28:43,Courtyard Cafe,Supper,2013-05-21 17:28:43,u01
2013-05-21 22:20:39,Courtyard Cafe,Supper,2013-05-21 22:20:39,u01
2013-05-22 13:32:56,King Arthur Flour Coffee Bar,Lunch,2013-05-22 13:32:56,u01
2013-05-22 17:40:38,Courtyard Cafe,Supper,2013-05-22 17:40:38,u01
2013-05-23 13:28:58,Courtyard Cafe,Snack,2013-05-23 13:28:58,u01
2013-05-23 20:07:59,Courtyard Cafe,Supper,2013-05-23 20:07:59,u01
2013-05-24 14:02:38,53 Commons,Lunch,2013-05-24 14:02:38,u01
2013-05-24 19:38:08,Courtyard Cafe,Supper,2013-05-24 19:38:08,u01
2013-05-25 11:00:37,King Arthur Flour Coffee Bar,Lunch,2013-05-25 11:00:37,u01
2013-05-25 22:32:52,Courtyard Cafe,Supper,2013-05-25 22:32:52,u01
2013-05-26 12:27:15,Courtyard Cafe,Snack,2013-05-26 12:27:15,u01
2013-05-26 17:59:31,Courtyard Cafe,Snack,2013-05-26 17:59:31,u01
2013-05-27 18:08:46,53 Commons,Supper,2013-05-27 18:08:46,u01
2013-05-28 14:43:11,Collis Cafe,Lunch,2013-05-28 14:43:11,u01
2013-05-28 20:11:29,53 Commons,Supper,2013-05-28 20:11:29,u01
2013-05-29 00:26:54,Novack Cafe,Snack,2013-05-29 00:26:54,u01
2013-05-29 12:31:55,53 Commons,Lunch,2013-05-29 12:31:55,u01
2013-05-30 14:35:05,King Arthur Flour Coffee Bar,Lunch,2013-05-30 14:35:05,u01
2013-05-30 19:25:47,Courtyard Cafe,Supper,2013-05-30 19:25:47,u01
2013-05-31 15:29:09,King Arthur Flour Coffee Bar,Lunch,2013-05-31 15:29:09,u01
2013-01-07 12:19:57,53 Commons,Lunch,2013-01-07 12:19:57,u15
2013-01-07 19:51:52,53 Commons,Supper,2013-01-07 19:51:52,u15
2013-01-08 00:31:51,Collis Cafe,Snack,2013-01-08 00:31:51,u15
2013-01-08 01:05:07,Collis Cafe,Supper,2013-01-08 01:05:07,u15
2013-01-08 17:22:15,53 Commons,Supper,2013-01-08 17:22:15,u15
2013-01-08 18:23:47,Collis Market,Supper,2013-01-08 18:23:47,u15
2013-01-09 12:52:08,53 Commons,Lunch,2013-01-09 12:52:08,u15
2013-01-09 17:27:20,Collis Cafe,Supper,2013-01-09 17:27:20,u15
2013-01-10 18:16:54,Courtyard Cafe,Supper,2013-01-10 18:16:54,u15
2013-01-10 22:36:49,King Arthur Flour Coffee Bar,Snack,2013-01-10 22:36:49,u15
2013-01-11 12:30:58,53 Commons,Lunch,2013-01-11 12:30:58,u15
2013-01-11 17:53:29,53 Commons,Supper,2013-01-11 17:53:29,u15
2013-01-13 00:00:00,Collis Cafe,Snack,2013-01-13 00:00:00,u15
2013-01-13 18:07:14,53 Commons,Supper,2013-01-13 18:07:14,u15
2013-01-14 12:26:54,Collis Cafe,Lunch,2013-01-14 12:26:54,u15
2013-01-14 19:52:38,53 Commons,Supper,2013-01-14 19:52:38,u15
2013-01-15 13:09:08,Collis Cafe,Lunch,2013-01-15 13:09:08,u15
2013-01-15 18:41:53,53 Commons,Supper,2013-01-15 18:41:53,u15
2013-01-16 08:22:50,Collis Cafe,Breakfast,2013-01-16 08:22:50,u15
2013-01-16 12:37:03,Collis Cafe,Lunch,2013-01-16 12:37:03,u15
2013-01-16 17:25:58,53 Commons,Supper,2013-01-16 17:25:58,u15
2013-01-17 10:51:04,King Arthur Flour Coffee Bar,Snack,2013-01-17 10:51:04,u15
2013-01-17 11:56:06,Collis Cafe,Lunch,2013-01-17 11:56:06,u15
2013-01-17 17:19:12,53 Commons,Supper,2013-01-17 17:19:12,u15
2013-01-18 08:39:51,King Arthur Flour Coffee Bar,Breakfast,2013-01-18 08:39:51,u15
2013-01-18 12:30:52,53 Commons,Lunch,2013-01-18 12:30:52,u15
2013-01-18 22:22:06,Collis Cafe,Supper,2013-01-18 22:22:06,u15
2013-01-19 12:24:07,King Arthur Flour Coffee Bar,Snack,2013-01-19 12:24:07,u15
2013-01-19 23:43:12,Collis Cafe,Supper,2013-01-19 23:43:12,u15
2013-01-20 11:44:39,King Arthur Flour Coffee Bar,Lunch,2013-01-20 11:44:39,u15
2013-01-20 15:15:08,King Arthur Flour Coffee Bar,Lunch,2013-01-20 15:15:08,u15
2013-01-20 17:20:21,53 Commons,Supper,2013-01-20 17:20:21,u15
2013-01-20 21:35:27,Collis Cafe,Supper,2013-01-20 21:35:27,u15
2013-01-21 12:18:38,53 Commons,Lunch,2013-01-21 12:18:38,u15
2013-01-21 19:35:41,53 Commons,Supper,2013-01-21 19:35:41,u15
2013-01-22 00:36:02,Collis Cafe,Snack,2013-01-22 00:36:02,u15
2013-01-22 11:50:27,King Arthur Flour Coffee Bar,Snack,2013-01-22 11:50:27,u15
2013-01-22 13:13:47,53 Commons,Lunch,2013-01-22 13:13:47,u15
2013-01-22 18:52:38,53 Commons,Supper,2013-01-22 18:52:38,u15
2013-01-22 19:50:11,Collis Market,Supper,2013-01-22 19:50:11,u15
2013-01-23 12:42:29,53 Commons,Lunch,2013-01-23 12:42:29,u15
2013-01-23 19:03:38,Collis Cafe,Supper,2013-01-23 19:03:38,u15
2013-01-24 11:15:30,Collis Cafe,Lunch,2013-01-24 11:15:30,u15
2013-01-24 17:23:52,53 Commons,Supper,2013-01-24 17:23:52,u15
2013-01-25 08:43:47,King Arthur Flour Coffee Bar,Breakfast,2013-01-25 08:43:47,u15
2013-01-25 12:28:15,53 Commons,Lunch,2013-01-25 12:28:15,u15
2013-01-25 18:05:41,53 Commons,Supper,2013-01-25 18:05:41,u15
2013-01-26 12:10:59,53 Commons,Lunch,2013-01-26 12:10:59,u15
2013-01-26 18:10:17,53 Commons,Supper,2013-01-26 18:10:17,u15
2013-01-27 12:48:17,King Arthur Flour Coffee Bar,Lunch,2013-01-27 12:48:17,u15
2013-01-27 17:43:12,53 Commons,Supper,2013-01-27 17:43:12,u15
2013-01-27 21:52:17,King Arthur Flour Coffee Bar,Snack,2013-01-27 21:52:17,u15
2013-01-28 08:38:03,King Arthur Flour Coffee Bar,Breakfast,2013-01-28 08:38:03,u15
2013-01-28 19:42:39,53 Commons,Supper,2013-01-28 19:42:39,u15
2013-01-29 13:50:25,King Arthur Flour Coffee Bar,Lunch,2013-01-29 13:50:25,u15
2013-01-29 17:57:40,Novack Cafe,Supper,2013-01-29 17:57:40,u15
2013-01-30 18:49:45,53 Commons,Supper,2013-01-30 18:49:45,u15
2013-01-31 12:27:09,Collis Cafe,Lunch,2013-01-31 12:27:09,u15
2013-01-31 16:38:34,Collis Cafe,Supper,2013-01-31 16:38:34,u15
2013-01-31 23:56:54,Collis Cafe,Supper,2013-01-31 23:56:54,u15
2013-02-01 08:42:29,King Arthur Flour Coffee Bar,Breakfast,2013-02-01 08:42:29,u15
2013-02-01 12:30:22,53 Commons,Lunch,2013-02-01 12:30:22,u15
2013-02-01 13:13:13,Collis Market,Lunch,2013-02-01 13:13:13,u15
2013-02-01 18:45:01,53 Commons,Supper,2013-02-01 18:45:01,u15
2013-02-02 12:49:30,53 Commons,Lunch,2013-02-02 12:49:30,u15
2013-02-02 19:06:06,53 Commons,Supper,2013-02-02 19:06:06,u15
2013-02-03 00:01:43,Collis Cafe,Snack,2013-02-03 00:01:43,u15
2013-02-03 13:12:15,King Arthur Flour Coffee Bar,Snack,2013-02-03 13:12:15,u15
2013-02-03 14:13:57,King Arthur Flour Coffee Bar,Lunch,2013-02-03 14:13:57,u15
2013-02-03 17:49:27,53 Commons,Supper,2013-02-03 17:49:27,u15
2013-02-04 08:42:39,King Arthur Flour Coffee Bar,Breakfast,2013-02-04 08:42:39,u15
2013-02-04 12:39:47,Collis Cafe,Lunch,2013-02-04 12:39:47,u15
2013-02-04 13:17:19,Collis Cafe,Snack,2013-02-04 13:17:19,u15
2013-02-04 15:02:24,Collis Cafe,Lunch,2013-02-04 15:02:24,u15
2013-02-04 19:47:41,53 Commons,Supper,2013-02-04 19:47:41,u15
2013-02-05 13:13:29,King Arthur Flour Coffee Bar,Lunch,2013-02-05 13:13:29,u15
2013-02-05 18:29:58,53 Commons,Supper,2013-02-05 18:29:58,u15
2013-02-06 08:41:14,King Arthur Flour Coffee Bar,Breakfast,2013-02-06 08:41:14,u15
2013-02-06 12:35:13,53 Commons,Lunch,2013-02-06 12:35:13,u15
2013-02-06 17:19:16,53 Commons,Supper,2013-02-06 17:19:16,u15
2013-02-07 08:55:07,King Arthur Flour Coffee Bar,Breakfast,2013-02-07 08:55:07,u15
2013-02-07 17:10:08,53 Commons,Supper,2013-02-07 17:10:08,u15
2013-02-08 00:29:16,Collis Cafe,Snack,2013-02-08 00:29:16,u15
2013-02-08 11:26:37,53 Commons,Lunch,2013-02-08 11:26:37,u15
2013-02-09 13:01:52,53 Commons,Lunch,2013-02-09 13:01:52,u15
2013-02-10 13:24:49,King Arthur Flour Coffee Bar,Lunch,2013-02-10 13:24:49,u15
2013-02-10 17:52:22,53 Commons,Supper,2013-02-10 17:52:22,u15
2013-02-10 20:17:19,King Arthur Flour Coffee Bar,Supper,2013-02-10 20:17:19,u15
2013-02-10 21:27:02,King Arthur Flour Coffee Bar,Supper,2013-02-10 21:27:02,u15
2013-02-11 08:39:31,King Arthur Flour Coffee Bar,Breakfast,2013-02-11 08:39:31,u15
2013-02-11 13:02:11,Collis Cafe,Lunch,2013-02-11 13:02:11,u15
2013-02-11 20:00:31,53 Commons,Supper,2013-02-11 20:00:31,u15
2013-02-11 22:03:21,Novack Cafe,Snack,2013-02-11 22:03:21,u15
2013-02-12 13:59:14,King Arthur Flour Coffee Bar,Lunch,2013-02-12 13:59:14,u15
2013-02-12 18:34:03,53 Commons,Supper,2013-02-12 18:34:03,u15
2013-02-13 12:40:30,53 Commons,Lunch,2013-02-13 12:40:30,u15
2013-02-13 17:16:58,53 Commons,Supper,2013-02-13 17:16:58,u15
2013-02-14 15:01:07,King Arthur Flour Coffee Bar,Snack,2013-02-14 15:01:07,u15
2013-02-14 17:24:26,Novack Cafe,Supper,2013-02-14 17:24:26,u15
2013-02-15 12:48:03,Collis Cafe,Lunch,2013-02-15 12:48:03,u15
2013-02-15 17:40:56,53 Commons,Supper,2013-02-15 17:40:56,u15
2013-02-16 11:44:33,53 Commons,Lunch,2013-02-16 11:44:33,u15
2013-02-16 17:41:05,53 Commons,Supper,2013-02-16 17:41:05,u15
2013-02-17 16:28:04,King Arthur Flour Coffee Bar,Supper,2013-02-17 16:28:04,u15
2013-02-18 08:42:25,King Arthur Flour Coffee Bar,Breakfast,2013-02-18 08:42:25,u15
2013-02-18 12:37:46,Collis Cafe,Lunch,2013-02-18 12:37:46,u15
2013-02-18 19:57:26,53 Commons,Supper,2013-02-18 19:57:26,u15
2013-02-19 13:18:35,King Arthur Flour Coffee Bar,Lunch,2013-02-19 13:18:35,u15
2013-02-19 13:44:24,Novack Cafe,Snack,2013-02-19 13:44:24,u15
2013-02-19 18:33:23,53 Commons,Supper,2013-02-19 18:33:23,u15
2013-02-19 21:21:37,King Arthur Flour Coffee Bar,Snack,2013-02-19 21:21:37,u15
2013-02-20 12:28:43,53 Commons,Lunch,2013-02-20 12:28:43,u15
2013-02-20 17:10:56,53 Commons,Supper,2013-02-20 17:10:56,u15
2013-02-21 10:33:45,Novack Cafe,Snack,2013-02-21 10:33:45,u15
2013-02-21 12:03:21,53 Commons,Lunch,2013-02-21 12:03:21,u15
2013-02-22 07:27:02,Collis Cafe,Snack,2013-02-22 07:27:02,u15
2013-02-22 18:27:27,53 Commons,Supper,2013-02-22 18:27:27,u15
2013-02-23 11:49:01,53 Commons,Lunch,2013-02-23 11:49:01,u15
2013-02-23 17:55:22,53 Commons,Supper,2013-02-23 17:55:22,u15
2013-02-24 11:44:38,53 Commons,Lunch,2013-02-24 11:44:38,u15
2013-02-24 14:31:48,King Arthur Flour Coffee Bar,Lunch,2013-02-24 14:31:48,u15
2013-02-25 08:43:51,King Arthur Flour Coffee Bar,Breakfast,2013-02-25 08:43:51,u15
2013-02-25 13:12:09,Collis Cafe,Lunch,2013-02-25 13:12:09,u15
2013-02-25 16:12:17,Courtyard Cafe,Supper,2013-02-25 16:12:17,u15
2013-02-25 19:22:27,53 Commons,Supper,2013-02-25 19:22:27,u15
2013-02-26 10:04:59,Collis Cafe,Breakfast,2013-02-26 10:04:59,u15
2013-02-26 16:26:22,Novack Cafe,Supper,2013-02-26 16:26:22,u15
2013-02-26 18:27:55,Courtyard Cafe,Snack,2013-02-26 18:27:55,u15
2013-02-27 08:45:17,King Arthur Flour Coffee Bar,Breakfast,2013-02-27 08:45:17,u15
2013-02-27 12:25:40,53 Commons,Lunch,2013-02-27 12:25:40,u15
2013-02-27 17:44:05,53 Commons,Supper,2013-02-27 17:44:05,u15
2013-02-28 10:56:36,King Arthur Flour Coffee Bar,Breakfast,2013-02-28 10:56:36,u15
2013-02-28 22:30:32,Collis Cafe,Snack,2013-02-28 22:30:32,u15
2013-03-01 07:32:12,Collis Cafe,Breakfast,2013-03-01 07:32:12,u15
2013-03-01 12:30:30,53 Commons,Lunch,2013-03-01 12:30:30,u15
2013-03-01 17:39:37,53 Commons,Supper,2013-03-01 17:39:37,u15
2013-03-02 11:45:08,53 Commons,Lunch,2013-03-02 11:45:08,u15
2013-03-02 15:56:56,King Arthur Flour Coffee Bar,Snack,2013-03-02 15:56:56,u15
2013-03-02 17:31:48,53 Commons,Supper,2013-03-02 17:31:48,u15
2013-03-03 12:35:08,King Arthur Flour Coffee Bar,Lunch,2013-03-03 12:35:08,u15
2013-03-03 15:13:47,Novack Cafe,Snack,2013-03-03 15:13:47,u15
2013-03-03 17:15:39,53 Commons,Supper,2013-03-03 17:15:39,u15
2013-03-03 21:13:26,King Arthur Flour Coffee Bar,Snack,2013-03-03 21:13:26,u15
2013-03-04 08:43:00,King Arthur Flour Coffee Bar,Breakfast,2013-03-04 08:43:00,u15
2013-03-04 12:26:09,53 Commons,Lunch,2013-03-04 12:26:09,u15
2013-03-04 18:25:12,53 Commons,Supper,2013-03-04 18:25:12,u15
2013-03-05 11:28:29,King Arthur Flour Coffee Bar,Lunch,2013-03-05 11:28:29,u15
2013-03-05 17:02:09,53 Commons,Supper,2013-03-05 17:02:09,u15
2013-03-05 19:16:51,King Arthur Flour Coffee Bar,Supper,2013-03-05 19:16:51,u15
2013-03-05 23:33:10,Novack Cafe,Snack,2013-03-05 23:33:10,u15
2013-03-06 08:36:50,King Arthur Flour Coffee Bar,Breakfast,2013-03-06 08:36:50,u15
2013-03-06 12:26:55,53 Commons,Lunch,2013-03-06 12:26:55,u15
2013-03-06 17:18:11,53 Commons,Supper,2013-03-06 17:18:11,u15
2013-03-06 18:54:06,King Arthur Flour Coffee Bar,Snack,2013-03-06 18:54:06,u15
2013-03-07 00:46:39,Novack Cafe,Snack,2013-03-07 00:46:39,u15
2013-03-07 08:57:04,King Arthur Flour Coffee Bar,Breakfast,2013-03-07 08:57:04,u15
2013-03-07 12:13:11,King Arthur Flour Coffee Bar,Lunch,2013-03-07 12:13:11,u15
2013-03-07 17:01:29,King Arthur Flour Coffee Bar,Supper,2013-03-07 17:01:29,u15
2013-03-07 18:11:55,King Arthur Flour Coffee Bar,Snack,2013-03-07 18:11:55,u15
2013-03-08 12:25:23,53 Commons,Lunch,2013-03-08 12:25:23,u15
2013-03-08 17:50:42,53 Commons,Supper,2013-03-08 17:50:42,u15
2013-03-08 18:54:44,Collis Market,Supper,2013-03-08 18:54:44,u15
2013-03-09 12:49:09,53 Commons,Lunch,2013-03-09 12:49:09,u15
2013-03-09 14:35:54,King Arthur Flour Coffee Bar,Lunch,2013-03-09 14:35:54,u15
2013-03-10 14:56:44,King Arthur Flour Coffee Bar,Lunch,2013-03-10 14:56:44,u15
2013-03-10 17:39:51,53 Commons,Supper,2013-03-10 17:39:51,u15
2013-03-11 12:21:25,Novack Cafe,Snack,2013-03-11 12:21:25,u15
2013-03-11 12:58:54,Novack Cafe,Lunch,2013-03-11 12:58:54,u15
2013-03-11 18:37:45,53 Commons,Supper,2013-03-11 18:37:45,u15
2013-03-12 13:32:55,Courtyard Cafe,Lunch,2013-03-12 13:32:55,u15
2013-03-12 17:15:08,53 Commons,Supper,2013-03-12 17:15:08,u15
2013-03-12 19:34:00,King Arthur Flour Coffee Bar,Supper,2013-03-12 19:34:00,u15
2013-03-12 23:03:53,Collis Cafe,Snack,2013-03-12 23:03:53,u15
2013-03-13 12:46:23,King Arthur Flour Coffee Bar,Lunch,2013-03-13 12:46:23,u15
2013-03-13 15:37:30,Novack Cafe,Lunch,2013-03-13 15:37:30,u15
2013-03-13 18:28:51,53 Commons,Supper,2013-03-13 18:28:51,u15
2013-03-14 14:35:48,Collis Cafe,Lunch,2013-03-14 14:35:48,u15
2013-03-23 20:12:34,53 Commons,Supper,2013-03-23 20:12:34,u15
2013-03-24 10:55:31,53 Commons,Breakfast,2013-03-24 10:55:31,u15
2013-03-24 18:02:07,53 Commons,Supper,2013-03-24 18:02:07,u15
2013-03-25 08:46:10,Collis Cafe,Breakfast,2013-03-25 08:46:10,u15
2013-03-25 12:37:29,53 Commons,Lunch,2013-03-25 12:37:29,u15
2013-03-25 18:55:23,53 Commons,Supper,2013-03-25 18:55:23,u15
2013-03-26 10:03:59,Collis Cafe,Breakfast,2013-03-26 10:03:59,u15
2013-03-26 15:33:34,Collis Cafe,Snack,2013-03-26 15:33:34,u15
2013-03-26 19:36:59,53 Commons,Supper,2013-03-26 19:36:59,u15
2013-03-27 12:28:34,53 Commons,Lunch,2013-03-27 12:28:34,u15
2013-03-27 18:41:37,53 Commons,Supper,2013-03-27 18:41:37,u15
2013-03-28 11:48:03,King Arthur Flour Coffee Bar,Lunch,2013-03-28 11:48:03,u15
2013-03-28 13:29:29,Courtyard Cafe,Lunch,2013-03-28 13:29:29,u15
2013-03-28 18:36:02,53 Commons,Supper,2013-03-28 18:36:02,u15
2013-03-28 23:08:25,King Arthur Flour Coffee Bar,Snack,2013-03-28 23:08:25,u15
2013-03-29 12:33:14,53 Commons,Lunch,2013-03-29 12:33:14,u15
2013-03-29 18:31:52,53 Commons,Supper,2013-03-29 18:31:52,u15
2013-03-30 11:36:14,53 Commons,Lunch,2013-03-30 11:36:14,u15
2013-03-31 22:02:32,Collis Cafe,Supper,2013-03-31 22:02:32,u15
2013-04-01 18:08:21,53 Commons,Supper,2013-04-01 18:08:21,u15
2013-04-02 09:57:42,Collis Cafe,Breakfast,2013-04-02 09:57:42,u15
2013-04-02 19:39:57,53 Commons,Supper,2013-04-02 19:39:57,u15
2013-04-03 12:31:28,53 Commons,Lunch,2013-04-03 12:31:28,u15
2013-04-03 20:06:52,53 Commons,Supper,2013-04-03 20:06:52,u15
2013-04-04 14:02:13,Collis Cafe,Lunch,2013-04-04 14:02:13,u15
2013-04-04 19:20:43,53 Commons,Supper,2013-04-04 19:20:43,u15
2013-04-05 08:33:01,Collis Cafe,Breakfast,2013-04-05 08:33:01,u15
2013-04-08 12:28:42,53 Commons,Lunch,2013-04-08 12:28:42,u15
2013-04-08 18:25:15,53 Commons,Supper,2013-04-08 18:25:15,u15
2013-04-09 13:07:28,King Arthur Flour Coffee Bar,Lunch,2013-04-09 13:07:28,u15
2013-04-10 12:39:07,53 Commons,Lunch,2013-04-10 12:39:07,u15
2013-04-10 12:42:06,King Arthur Flour Coffee Bar,Lunch,2013-04-10 12:42:06,u15
2013-04-10 17:46:31,Collis Cafe,Supper,2013-04-10 17:46:31,u15
2013-04-10 20:16:06,53 Commons,Supper,2013-04-10 20:16:06,u15
2013-04-11 14:06:49,Collis Cafe,Lunch,2013-04-11 14:06:49,u15
2013-04-11 19:18:28,53 Commons,Supper,2013-04-11 19:18:28,u15
2013-04-12 08:36:25,Collis Cafe,Breakfast,2013-04-12 08:36:25,u15
2013-04-13 18:41:44,53 Commons,Supper,2013-04-13 18:41:44,u15
2013-04-14 11:59:07,King Arthur Flour Coffee Bar,Lunch,2013-04-14 11:59:07,u15
2013-04-14 17:48:02,53 Commons,Supper,2013-04-14 17:48:02,u15
2013-04-14 22:34:54,King Arthur Flour Coffee Bar,Snack,2013-04-14 22:34:54,u15
2013-04-15 12:30:13,53 Commons,Lunch,2013-04-15 12:30:13,u15
2013-04-15 18:15:27,53 Commons,Supper,2013-04-15 18:15:27,u15
2013-04-15 21:44:43,King Arthur Flour Coffee Bar,Supper,2013-04-15 21:44:43,u15
2013-04-16 15:27:54,Collis Cafe,Lunch,2013-04-16 15:27:54,u15
2013-04-16 18:42:19,King Arthur Flour Coffee Bar,Supper,2013-04-16 18:42:19,u15
2013-04-16 20:10:49,Novack Cafe,Supper,2013-04-16 20:10:49,u15
2013-04-16 21:33:45,King Arthur Flour Coffee Bar,Supper,2013-04-16 21:33:45,u15
2013-04-17 12:29:03,53 Commons,Lunch,2013-04-17 12:29:03,u15
2013-04-17 13:15:23,Collis Cafe,Snack,2013-04-17 13:15:23,u15
2013-04-17 20:24:24,53 Commons,Supper,2013-04-17 20:24:24,u15
2013-04-18 09:07:43,Collis Cafe,Breakfast,2013-04-18 09:07:43,u15
2013-04-18 13:03:01,53 Commons,Lunch,2013-04-18 13:03:01,u15
2013-04-18 15:13:09,Collis Cafe,Snack,2013-04-18 15:13:09,u15
2013-04-18 19:04:31,53 Commons,Supper,2013-04-18 19:04:31,u15
2013-04-19 08:49:07,Collis Cafe,Snack,2013-04-19 08:49:07,u15
2013-04-19 12:31:58,53 Commons,Lunch,2013-04-19 12:31:58,u15
2013-04-19 18:51:04,Collis Market,Supper,2013-04-19 18:51:04,u15
2013-04-20 10:46:34,53 Commons,Breakfast,2013-04-20 10:46:34,u15
2013-04-22 14:42:57,Collis Market,Lunch,2013-04-22 14:42:57,u15
2013-04-22 14:44:09,Collis Cafe,Snack,2013-04-22 14:44:09,u15
2013-04-23 09:58:57,Collis Cafe,Breakfast,2013-04-23 09:58:57,u15
